timestamp,stock_id,price,entry_price,peak_price,signals
2026-07-07T09:50:18.585184,BAJAJCON,623.65,0.0,624.65,demand_vs_supply
2026-07-07T09:50:20.724380,BAJAJCON,624.05,0.0,624.65,demand_vs_supply
2026-07-07T09:50:22.864802,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:25.000229,BAJAJCON,624.05,0.0,624.65,demand_vs_supply
2026-07-07T09:50:27.138638,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:29.311285,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:31.455172,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:33.591956,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:35.733931,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:37.872169,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:40.002007,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:42.122493,BAJAJCON,624.6,0.0,624.65,demand_vs_supply
2026-07-07T09:50:44.248223,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:46.377479,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:48.712248,BAJAJCON,624.2,0.0,624.65,demand_vs_supply
2026-07-07T09:50:50.841000,BAJAJCON,624.6,0.0,624.65,demand_vs_supply
2026-07-07T09:50:52.961051,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:50:55.085326,BAJAJCON,624.2,0.0,624.65,demand_vs_supply
2026-07-07T09:50:57.226379,BAJAJCON,624.2,0.0,624.65,demand_vs_supply
2026-07-07T09:50:59.388137,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:01.532038,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:03.649188,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:05.782366,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:07.920771,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:10.068645,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:12.216033,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:14.350031,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:16.492816,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:18.626862,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:20.807281,BAJAJCON,624.6,0.0,624.65,demand_vs_supply
2026-07-07T09:51:22.944327,BAJAJCON,624.25,0.0,624.65,demand_vs_supply
2026-07-07T09:51:25.076258,BAJAJCON,624.6,0.0,624.65,demand_vs_supply
2026-07-07T09:51:27.212176,BAJAJCON,624.6,0.0,624.65,demand_vs_supply
2026-07-07T09:51:29.349301,BAJAJCON,624.6,0.0,624.65,demand_vs_supply
2026-07-07T09:51:31.478431,BAJAJCON,624.6,0.0,624.65,demand_vs_supply
2026-07-07T09:51:33.608706,BAJAJCON,624.6,0.0,624.65,demand_vs_supply
2026-07-07T09:51:35.739385,BAJAJCON,624.4,0.0,624.65,demand_vs_supply
2026-07-07T09:51:37.876852,BAJAJCON,624.4,0.0,624.65,demand_vs_supply
2026-07-07T09:51:40.380990,BAJAJCON,624.4,0.0,624.65,demand_vs_supply
2026-07-07T09:51:42.543135,BAJAJCON,624.4,0.0,624.65,demand_vs_supply
2026-07-07T09:51:44.672225,BAJAJCON,624.4,0.0,624.65,demand_vs_supply
2026-07-07T09:51:46.812441,BAJAJCON,624.4,0.0,624.65,demand_vs_supply
2026-07-07T09:51:48.941899,BAJAJCON,624.4,0.0,624.65,demand_vs_supply
2026-07-07T09:51:51.080865,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:51:53.219295,BAJAJCON,624.4,0.0,624.65,demand_vs_supply
2026-07-07T09:51:55.349521,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:51:57.483997,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:51:59.618708,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:01.760360,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:03.902184,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:06.042498,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:08.169650,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:10.306921,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:12.442335,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:14.586293,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:16.722082,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:18.853866,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:20.978618,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:23.114489,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:25.243792,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:27.385460,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:29.568790,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:31.715370,BAJAJCON,624.3,0.0,624.65,demand_vs_supply
2026-07-07T09:52:33.853497,BAJAJCON,624.1,0.0,624.65,demand_vs_supply
2026-07-07T09:52:35.988009,BAJAJCON,624.1,0.0,624.65,demand_vs_supply
2026-07-07T09:52:38.104477,BAJAJCON,624.1,0.0,624.65,demand_vs_supply
2026-07-07T09:52:40.232405,BAJAJCON,624.1,0.0,624.65,demand_vs_supply
2026-07-07T09:52:42.349418,BAJAJCON,624.1,0.0,624.65,demand_vs_supply
2026-07-07T09:52:44.455682,BAJAJCON,624.1,0.0,624.65,demand_vs_supply
2026-07-07T09:52:46.583035,BAJAJCON,624.1,0.0,624.65,demand_vs_supply
2026-07-07T09:52:48.688772,BAJAJCON,624.1,0.0,624.65,demand_vs_supply
2026-07-07T09:52:50.893336,BAJAJCON,624.0,0.0,624.65,demand_vs_supply
2026-07-07T09:52:53.024809,BAJAJCON,624.0,0.0,624.65,demand_vs_supply
2026-07-07T09:52:55.147039,BAJAJCON,624.0,0.0,624.65,demand_vs_supply
2026-07-07T09:52:57.328389,BAJAJCON,624.0,0.0,624.65,demand_vs_supply
2026-07-07T09:52:59.453793,BAJAJCON,624.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:01.577058,BAJAJCON,624.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:03.701451,BAJAJCON,624.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:05.917165,BAJAJCON,624.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:08.033935,BAJAJCON,623.1,0.0,624.65,demand_vs_supply
2026-07-07T09:53:10.152223,BAJAJCON,623.1,0.0,624.65,demand_vs_supply
2026-07-07T09:53:12.264343,BAJAJCON,623.1,0.0,624.65,demand_vs_supply
2026-07-07T09:53:14.397415,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:16.511265,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:18.627500,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:20.761699,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:22.890520,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:25.071769,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:27.193890,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:29.317992,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:31.440365,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:33.593775,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:35.726288,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:37.844731,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:39.945667,BAJAJCON,622.9,0.0,624.65,demand_vs_supply
2026-07-07T09:53:42.074500,BAJAJCON,622.9,0.0,624.65,demand_vs_supply
2026-07-07T09:53:44.195570,BAJAJCON,623.0,0.0,624.65,demand_vs_supply
2026-07-07T09:53:46.324127,BAJAJCON,623.3,0.0,624.65,demand_vs_supply
2026-07-07T09:53:48.456269,BAJAJCON,623.3,0.0,624.65,demand_vs_supply
2026-07-07T09:53:50.578541,BAJAJCON,622.9,0.0,624.65,demand_vs_supply
2026-07-07T09:53:52.696584,BAJAJCON,622.9,0.0,624.65,demand_vs_supply
2026-07-07T09:53:54.818086,BAJAJCON,622.9,0.0,624.65,demand_vs_supply
2026-07-07T09:53:56.941028,BAJAJCON,622.9,0.0,624.65,demand_vs_supply
2026-07-07T09:53:59.076565,BAJAJCON,622.75,0.0,624.65,demand_vs_supply
2026-07-07T09:54:01.235941,BAJAJCON,622.75,0.0,624.65,demand_vs_supply
2026-07-07T09:54:03.364960,BAJAJCON,622.75,0.0,624.65,demand_vs_supply
2026-07-07T09:54:05.500576,BAJAJCON,622.75,0.0,624.65,demand_vs_supply
2026-07-07T09:54:07.650254,BAJAJCON,622.75,0.0,624.65,demand_vs_supply
2026-07-07T09:54:09.826319,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:11.973034,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:14.108517,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:16.244470,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:18.375099,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:20.515602,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:22.671813,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:24.818053,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:26.960152,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:29.093683,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:31.239318,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:33.379241,BAJAJCON,622.2,0.0,624.65,demand_vs_supply
2026-07-07T09:54:35.514399,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:37.654645,BAJAJCON,622.8,0.0,624.65,demand_vs_supply
2026-07-07T09:54:39.796455,BAJAJCON,622.25,0.0,624.65,demand_vs_supply
2026-07-07T09:54:41.935492,BAJAJCON,622.25,0.0,624.65,demand_vs_supply
2026-07-07T09:54:44.096730,BAJAJCON,622.2,0.0,624.65,demand_vs_supply
2026-07-07T09:54:46.233096,BAJAJCON,622.25,0.0,624.65,demand_vs_supply
